,sample,wc,vm,fc,ac,c,h,o,n,s,cl,hc,oc,lhv,temperature,residence_time,pressure,heat_rate,fuel_type,fuel_category,devol_yield
1983,gm_35,2.6,58.9,27.6,10.9,82.3,7.0,7.0,1.7,2.5,0.1,1.0,0.0,35.8,1000,1.0,5.0,1000,Rubber,Plastic,69.07309688
1984,gm_36,2.6,58.9,27.6,10.9,82.3,7.0,7.0,1.7,2.5,0.1,1.0,0.0,35.8,1000,1.0,10.0,1000,Rubber,Plastic,69.26009605
1986,gm_40,2.6,58.9,27.6,10.9,82.3,7.0,7.0,1.7,2.5,0.1,1.0,0.0,35.8,1000,1.0,10.0,50,Rubber,Plastic,68.83808503
1987,gm_41,2.6,58.9,27.6,10.9,82.3,7.0,7.0,1.7,2.5,0.1,1.0,0.0,35.8,1000,1.0,10.0,100,Rubber,Plastic,68.63405148
1989,gm_43,2.6,58.9,27.6,10.9,82.3,7.0,7.0,1.7,2.5,0.1,1.0,0.0,35.8,1000,1.0,10.0,1000,Rubber,Plastic,69.26009605
1759,gumm_7,2.6,58.9,27.6,10.9,82.3,7.0,7.0,1.7,2.5,0.1,1.0,0.0,35.8,1000,10.0,1.0,10,Rubber,Plastic,61.07063668
1761,gumm_11,2.6,58.9,27.6,10.9,82.3,7.0,7.0,1.7,2.5,0.1,1.0,0.0,35.8,1000,10.0,1.0,50,Rubber,Plastic,63.49151368
1762,gumm_12,2.6,58.9,27.6,10.9,82.3,7.0,7.0,1.7,2.5,0.1,1.0,0.0,35.8,1000,10.0,1.0,50,Rubber,Plastic,58.73684211
1763,gumm_18,2.6,58.9,27.6,10.9,82.3,7.0,7.0,1.7,2.5,0.1,1.0,0.0,35.8,1000,10.0,1.0,100,Rubber,Plastic,61.50106351
1764,gumm_19,2.6,58.9,27.6,10.9,82.3,7.0,7.0,1.7,2.5,0.1,1.0,0.0,35.8,1000,10.0,1.0,100,Rubber,Plastic,60.80481622
1765,gumm_20,2.6,58.9,27.6,10.9,82.3,7.0,7.0,1.7,2.5,0.1,1.0,0.0,35.8,1000,10.0,1.0,100,Rubber,Plastic,62.42464836
1769,gumm_63,2.6,58.9,27.6,10.9,82.3,7.0,7.0,1.7,2.5,0.1,1.0,0.0,35.8,1000,10.0,1.0,1000,Rubber,Plastic,59.13658355
1770,gumm_70,2.6,58.9,27.6,10.9,82.3,7.0,7.0,1.7,2.5,0.1,1.0,0.0,35.8,1000,10.0,1.0,1000,Rubber,Plastic,58.68131868
1772,gumm_74,2.6,58.9,27.6,10.9,82.3,7.0,7.0,1.7,2.5,0.1,1.0,0.0,35.8,1000,10.0,1.0,1000,Rubber,Plastic,58.95439377
1779,gumm_92,2.6,58.9,27.6,10.9,82.3,7.0,7.0,1.7,2.5,0.1,1.0,0.0,35.8,1000,10.0,1.0,1000,Rubber,Plastic,61.47568854
102,sewage_119,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,0.5,1.0,1000,Sewage,Biomass,36.70454545
104,sewage_121,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,0.5,1.0,1000,Sewage,Biomass,39.07319642
247,sewage_284,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,0.5,1.0,1000,Sewage,Biomass,36.47320013
277,sewage_327,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,0.5,1.0,1000,Sewage,Biomass,34.57408733
278,sewage_328,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,0.5,1.0,1000,Sewage,Biomass,39.69654199
105,sewage_122,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,1.0,1.0,1000,Sewage,Biomass,40.80442125
106,sewage_123,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,1.0,1.0,1000,Sewage,Biomass,42.69406393
107,sewage_124,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,1.0,1.0,1000,Sewage,Biomass,47.36283186
139,sewage_159,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,1.0,1.0,1000,Sewage,Biomass,56.02182123
140,sewage_160,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,1.0,1.0,1000,Sewage,Biomass,47.2802024
250,sewage_287,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,1.0,1.0,1000,Sewage,Biomass,51.4232902
251,sewage_288,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,1.0,1.0,1000,Sewage,Biomass,51.90023753
252,sewage_289,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,1.0,1.0,1000,Sewage,Biomass,56.59246575
280,sewage_331,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,1.0,1.0,1000,Sewage,Biomass,41.65671047
1882,swage_30,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,1.0,0.5,1000,Sewage,Biomass,58.48644425
1883,swage_31,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,1.0,1.0,1000,Sewage,Biomass,71.74105094
109,sewage_126,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,2.0,1.0,1000,Sewage,Biomass,50.51783659
110,sewage_127,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,2.0,1.0,1000,Sewage,Biomass,51.94158646
254,sewage_292,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,2.0,1.0,1000,Sewage,Biomass,50.7252058
111,sewage_128,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,5.0,1.0,1000,Sewage,Biomass,50.46594982
112,sewage_129,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,5.0,1.0,1000,Sewage,Biomass,51.94127243
114,sewage_131,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,5.0,1.0,1000,Sewage,Biomass,51.76366843
258,sewage_296,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,5.0,1.0,1000,Sewage,Biomass,49.4933749
117,sewage_134,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,10.0,1.0,1000,Sewage,Biomass,55.74526996
118,sewage_135,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,10.0,1.0,1000,Sewage,Biomass,57.90435577
260,sewage_298,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,10.0,1.0,1000,Sewage,Biomass,58.54322668
1301,swg_1,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,10.0,1.0,10,Sewage,Biomass,57.09077652
1302,swg_2,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,10.0,1.0,10,Sewage,Biomass,58.6627141
1307,swg_7,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,10.0,1.0,10,Sewage,Biomass,55.65345081
1308,swg_8,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,10.0,1.0,50,Sewage,Biomass,55.73896353
1312,swg_12,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,10.0,1.0,50,Sewage,Biomass,61.7320947
1314,swg_14,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,10.0,1.0,100,Sewage,Biomass,58.50018202
1317,swg_17,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,10.0,1.0,100,Sewage,Biomass,58.28220859
1318,swg_18,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,10.0,1.0,100,Sewage,Biomass,57.27833096
1320,swg_20,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,10.0,1.0,500,Sewage,Biomass,61.44622093
1321,swg_21,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,10.0,1.0,500,Sewage,Biomass,59.84192699
1322,swg_22,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,10.0,1.0,500,Sewage,Biomass,55.6557377
1324,swg_24,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,10.0,1.0,1000,Sewage,Biomass,61.74190606
1326,swg_26,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,10.0,1.0,1000,Sewage,Biomass,59.75705329
1327,swg_27,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,10.0,1.0,1000,Sewage,Biomass,60.07053292
1408,swg_36,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,10.0,1.0,1000,Sewage,Biomass,56.85997171
1409,swg_37,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,1000,10.0,1.0,1000,Sewage,Biomass,57.3088685
2060,TC_100,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,1000,0.5,1.0,1000,Torr-Coal,Coal,43.60704912
2072,TC_118,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,1000,0.5,1.0,1000,Torr-Coal,Coal,46.15130492
2073,TC_119,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,1000,0.5,1.0,1000,Torr-Coal,Coal,42.56935271
2018,TC_49,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,1000,1.0,1.0,1000,Torr-Coal,Coal,46.85714286
2021,TC_53,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,1000,1.0,1.0,1000,Torr-Coal,Coal,46.60421546
2027,TC_60,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,1000,2.0,1.0,1000,Torr-Coal,Coal,51.04740904
2046,TC_84,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,1000,2.0,1.0,1000,Torr-Coal,Coal,48.02588997
2029,TC_62,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,1000,5.0,1.0,1000,Torr-Coal,Coal,53.13653137
2030,TC_63,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,1000,5.0,1.0,1000,Torr-Coal,Coal,51.77536232
2062,TC_105,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,1000,5.0,1.0,1000,Torr-Coal,Coal,51.5523712
2109,TC_158,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,1000,5.0,1.0,1000,Torr-Coal,Coal,50.66859415
2008,TC_29,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,1000,10.0,1.0,1000,Torr-Coal,Coal,46.46529563
2010,TC_31,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,1000,10.0,1.0,1000,Torr-Coal,Coal,49.81522542
2107,TC_156,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,1000,10.0,1.0,1000,Torr-Coal,Coal,47.47983871
2108,TC_157,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,1000,10.0,1.0,1000,Torr-Coal,Coal,47.09141274
2112,TC_162,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,1000,10.0,1.0,1000,Torr-Coal,Coal,47.43589744
2172,TW_228,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,1000,0.5,1.0,1000,Torr-Wood,Biomass,65.3259362
2173,TW_229,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,1000,0.5,1.0,1000,Torr-Wood,Biomass,65.97325409
2220,TW_278,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,1000,0.5,1.0,1000,Torr-Wood,Biomass,68.17528736
2221,TW_279,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,1000,0.5,1.0,1000,Torr-Wood,Biomass,66.95146958
2143,TW_197,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,1000,1.0,1.0,1000,Torr-Wood,Biomass,72.53682488
2144,TW_198,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,1000,1.0,1.0,1000,Torr-Wood,Biomass,71.69957414
2177,TW_233,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,1000,1.0,1.0,1000,Torr-Wood,Biomass,71.73219979
2170,TW_226,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,1000,2.0,1.0,1000,Torr-Wood,Biomass,73.00527241
2174,TW_230,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,1000,2.0,1.0,1000,Torr-Wood,Biomass,71.57894737
2165,TW_221,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,1000,5.0,1.0,1000,Torr-Wood,Biomass,72.41638482
2175,TW_231,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,1000,5.0,1.0,1000,Torr-Wood,Biomass,72.30311052
2129,TW_179,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,1000,10.0,1.0,1000,Torr-Wood,Biomass,74.07678245
2138,TW_192,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,1000,10.0,1.0,1000,Torr-Wood,Biomass,73.76256048
1274,wood_90,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,0.5,1.0,1000,Wood,Biomass,87.39164697
1277,wood_104,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,0.5,1.0,1000,Wood,Biomass,78.26086957
1278,wood_154,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,0.5,1.0,1000,Wood,Biomass,84.21211208
1279,wood_155,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,0.5,1.0,1000,Wood,Biomass,88.8803974
1282,wood_11,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,1.0,1.0,1000,Wood,Biomass,89.58837772
1285,wood_30,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,1.0,1.0,1000,Wood,Biomass,89.45299705
1895,wod_4,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,1.0,10.0,1000,Wood,Biomass,90.09991581
1914,wod_31,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,1.0,1.0,1000,Wood,Biomass,89.58566216
1915,wod_32,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,1.0,1.5,1000,Wood,Biomass,88.96011845
1916,wod_33,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,1.0,2.0,1000,Wood,Biomass,89.37954884
1917,wod_34,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,1.0,5.0,1000,Wood,Biomass,89.87569988
1918,wod_35,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,1.0,10.0,1000,Wood,Biomass,90.09991581
1923,wod_42,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,1.0,10.0,1000,Wood,Biomass,90.09991581
1287,wood_133,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,1.5,1.0,1000,Wood,Biomass,87.90153107
1288,wood_134,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,1.5,1.0,1000,Wood,Biomass,89.22787194
1292,wood_95,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,2.0,1.0,1000,Wood,Biomass,88.83841661
1293,wood_96,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,2.0,1.0,1000,Wood,Biomass,88.88446215
1296,wood_98,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,5.0,1.0,1000,Wood,Biomass,89.74609375
1297,wood_99,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,5.0,1.0,1000,Wood,Biomass,89.82112436
1172,wood_10,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,1000,Wood,Biomass,88.47300431
1177,wood_31,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,1000,Wood,Biomass,84.27184466
1183,wood_8,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,1000,Wood,Biomass,87.71708241
1184,wood_9,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,1000,Wood,Biomass,87.29913473
1186,wood_27,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,1000,Wood,Biomass,81.01265823
1188,wood_69,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,1000,Wood,Biomass,85.59847401
1194,wood_43,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,5.0,1000,Wood,Biomass,80.43360434
1196,wood_66,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,5.0,1000,Wood,Biomass,80.01461454
1198,wood_38,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,10.0,1000,Wood,Biomass,85.63894523
1199,wood_39,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,10.0,1000,Wood,Biomass,80.89092423
1200,wood_40,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,10.0,1000,Wood,Biomass,87.51515152
1201,wood_35,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,20.0,1000,Wood,Biomass,87.40471869
1203,wood_37,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,20.0,1000,Wood,Biomass,84.98074454
1206,wood_114,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,5.0,1000,Wood,Biomass,85.82494191
1211,wood_140,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,5.0,1000,Wood,Biomass,83.63759297
1215,wood_124,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,10.0,1000,Wood,Biomass,80.16924209
1356,wd_1,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,10,Wood,Biomass,81.6091954
1357,wd_2,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,10,Wood,Biomass,85.27881041
1358,wd_3,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,10,Wood,Biomass,82.21153846
1359,wd_4,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,10,Wood,Biomass,83.23529412
1360,wd_5,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,50,Wood,Biomass,84.05940594
1361,wd_6,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,50,Wood,Biomass,85.5122456
1362,wd_7,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,50,Wood,Biomass,82.63779528
1363,wd_8,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,50,Wood,Biomass,84.96079829
1364,wd_9,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,50,Wood,Biomass,85.92702904
1365,wd_10,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,100,Wood,Biomass,80.3253292
1366,wd_11,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,100,Wood,Biomass,87.01201201
1367,wd_12,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,100,Wood,Biomass,85.92743303
1368,wd_13,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,100,Wood,Biomass,83.81728045
1369,wd_14,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,100,Wood,Biomass,84.64063013
1370,wd_15,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,500,Wood,Biomass,85.08324839
1371,wd_16,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,500,Wood,Biomass,85.34129056
1372,wd_17,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,500,Wood,Biomass,84.93415957
1373,wd_18,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,500,Wood,Biomass,82.690338
1374,wd_19,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,1000,Wood,Biomass,83.4904014
1375,wd_20,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,1000,Wood,Biomass,88.64265928
1426,wd_30,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,1000,10.0,1.0,1000,Wood,Biomass,81.14832536
346,refuse_derived_101,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,1170,10.0,1.0,1000,RDF2,Mix,76.92307692
347,refuse_derived_103,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,1170,10.0,1.0,1000,RDF2,Mix,76.41638225
355,refuse_derived_114,5.4,72.7,8.2,13.6,56.8,9.8,11.8,2.0,0.5,1.8,2.1,0.2,27.889065000000002,1180,10.0,1.0,1000,RDF2,Mix,77.79599869
1590,cel_36,5.725,87.90049959,6.374500406,0.0,40.30540466,4.517670155,54.86084358,0.269661888,0.046419714,0.0,1.345031574,1.020846535,16.51605,1200,1.0,1.0,1000,Cellulose,Biomass,90.6229069
1593,cel_39,5.725,87.90049959,6.374500406,0.0,40.30540466,4.517670155,54.86084358,0.269661888,0.046419714,0.0,1.345031574,1.020846535,16.51605,1200,1.0,1.0,1000,Cellulose,Biomass,89.07230109
1839,dgt_5,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1200,1.0,10.0,1000,Digestate,Biomass,79.08018029
435,digestate_25,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1200,10.0,1.0,1000,Digestate,Biomass,57.55333043
436,digestate_22,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1200,10.0,1.0,1000,Digestate,Biomass,57.25881262
437,digestate_92,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1200,10.0,1.0,1000,Digestate,Biomass,56.79662803
503,digestate_311,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1200,10.0,1.0,1000,Digestate,Biomass,59.02040816
